time,gFx,gFy,gFz,TgF
10.034249,0.9452,0.4268,0.0464,1.04
10.053749,0.8391,0.4826,0.0347,0.97
10.083791,0.8396,0.2913,0.1134,0.90
10.101449,0.9214,0.1381,0.2360,0.96
10.117870,0.9657,0.0333,0.3225,1.02
10.134268,0.9955,0.0269,0.3447,1.05
10.157670,1.0011,0.1862,0.2939,1.06
10.172886,0.9989,0.2730,0.2830,1.07
10.201023,0.9386,0.3518,0.2189,1.03
10.218245,0.8245,0.3494,0.1705,0.91
10.234882,0.7863,0.2654,0.1185,0.84
10.275162,0.8475,0.0851,0.1244,0.86
10.275698,0.8475,0.0851,0.1244,0.86
10.297235,0.8667,0.0670,0.1268,0.88
10.318736,0.8770,0.0438,0.1046,0.88
10.334739,0.9508,0.0052,0.0999,0.96
10.374859,0.8855,0.0094,0.0503,0.89
10.375264,0.8855,0.0094,0.0503,0.89
10.400200,0.8531,0.0194,-0.0126,0.85
10.417125,0.8726,0.0194,-0.0004,0.87
10.450091,0.9757,0.1078,0.0533,0.98
10.470489,1.0041,0.1706,0.1039,1.02
10.484562,1.0062,0.1752,0.1119,1.03
10.500186,1.0414,0.1533,0.1324,1.06
10.517119,1.0617,0.0912,0.1048,1.07
10.550743,1.0258,-0.0788,-0.0544,1.03
10.571436,1.1218,0.0084,-0.0097,1.12
10.584384,1.2347,0.1317,0.0024,1.24
10.599627,1.2774,0.2385,-0.0055,1.30
10.616818,1.2078,0.1938,0.0274,1.22
10.649569,1.2671,0.1158,0.2346,1.29
10.670857,1.1477,0.1051,0.3039,1.19
10.691069,1.0292,0.2021,0.4535,1.14
10.700330,0.9617,0.2849,0.4679,1.11
10.733838,0.7770,0.3800,0.2421,0.90
10.749205,0.7641,0.3753,0.0724,0.85
10.770819,0.8965,0.2588,-0.0336,0.93
10.783853,1.0243,0.1804,0.0044,1.04
10.800105,1.2132,0.0704,0.1058,1.22
10.832812,1.2491,0.0228,0.2800,1.28
10.849471,1.1885,0.0926,0.2397,1.22
10.869608,1.0380,0.1526,0.1481,1.06
10.886423,0.9026,0.1869,0.0821,0.93
10.915657,0.7280,0.2074,0.0435,0.76
10.933474,0.6869,0.1887,0.0259,0.71
10.949623,0.6769,0.1582,0.0081,0.70
10.969671,0.7182,0.1275,-0.0089,0.73
10.985492,0.7730,0.1158,-0.0106,0.78
11.017238,0.8120,0.1279,-0.0194,0.82
11.032955,0.8179,0.1422,-0.0392,0.83
11.049324,0.7968,0.1538,-0.0581,0.81
11.070086,0.7949,0.1596,-0.0392,0.81
11.085383,0.8301,0.1713,-0.0173,0.85
11.116064,0.9855,0.1569,0.0184,1.00
11.132496,1.0942,0.1384,0.1029,1.11
11.149426,1.2373,0.1215,0.1666,1.25
11.171287,1.3358,0.1300,0.1419,1.35
11.188166,1.2722,0.1713,0.0291,1.28
11.216259,1.1135,0.1239,-0.1336,1.13
11.232336,1.2085,0.0736,-0.1120,1.22
11.249472,1.3968,0.0702,-0.0274,1.40
11.271039,1.3336,0.2429,0.1842,1.37
11.289250,1.1294,0.3604,0.2336,1.21
11.316085,0.8865,0.5158,0.1586,1.04
11.331330,0.8308,0.4687,0.1817,0.97
11.348346,0.8350,0.3176,0.2758,0.93
11.368141,0.8592,0.1591,0.3531,0.94
11.399124,0.9586,0.1823,0.3166,1.03
11.415268,1.0004,0.2884,0.2623,1.07
11.431544,1.0414,0.3277,0.2399,1.12
11.448379,1.0285,0.3057,0.2282,1.10
11.469594,0.9173,0.2155,0.1673,0.96
11.497844,0.7922,0.0736,0.1132,0.80
11.515295,0.8245,0.0001,0.0929,0.83
11.531460,0.8411,-0.0225,0.0918,0.85
11.548678,0.8428,-0.0143,0.1021,0.85
11.569890,0.8459,0.0550,0.1251,0.86
11.598069,0.8795,0.1340,0.1283,0.90
11.615179,0.9200,0.1523,0.1085,0.94
11.631988,0.9083,0.1368,0.0972,0.92
