time,gFx,gFy,gFz,TgF
10.602332,0.1648,-0.1317,-0.9766,1.00
10.619296,0.1668,-0.1310,-0.9779,1.00
10.661826,0.1683,-0.1328,-0.9761,1.00
10.662952,0.1683,-0.1328,-0.9761,1.00
10.686706,0.1681,-0.1333,-0.9761,1.00
10.703553,0.1673,-0.1342,-0.9764,1.00
10.719000,0.1665,-0.1349,-0.9786,1.00
10.755981,0.1774,-0.1335,-0.9754,1.00
10.768537,0.1761,-0.1315,-0.9737,1.00
10.785219,0.1758,-0.1303,-0.9773,1.00
10.801085,0.1802,-0.1300,-0.9788,1.00
10.836199,0.1739,-0.1352,-0.9712,1.00
10.860818,0.1660,-0.1393,-0.9754,1.00
10.869787,0.1688,-0.1408,-0.9784,1.00
