time,gFx,gFy,gFz,TgF
9.978878,0.5487,0.1137,0.1820,0.59
9.995401,0.5897,0.1298,0.1918,0.63
10.021778,0.6305,0.1186,0.2255,0.68
10.036258,0.6290,0.1049,0.2126,0.67
10.062572,0.6412,0.0711,0.2192,0.68
10.079894,0.6825,0.1017,0.2325,0.73
10.097549,0.7275,0.1801,0.2133,0.78
10.115518,0.7751,0.2434,0.1575,0.83
10.154604,0.9820,0.2360,0.2194,1.03
10.161717,1.0011,0.2236,0.2233,1.05
10.178150,1.0842,0.1723,0.2338,1.12
10.194858,1.1921,0.1466,0.2737,1.23
10.219165,1.4047,0.1645,0.1684,1.42
10.245070,1.3001,0.1535,0.0494,1.31
10.261862,1.1487,0.0631,0.1777,1.16
10.279175,1.1030,0.1242,0.5306,1.23
10.295648,1.3884,0.4021,0.5536,1.55
10.338510,1.4995,0.0924,0.4337,1.56
10.339040,1.4995,0.0924,0.4337,1.56
10.361021,1.0287,0.0582,0.3909,1.10
10.377607,0.8611,0.1151,0.3929,0.95
10.414502,0.8775,0.1528,0.4813,1.01
10.434304,1.0888,0.1720,0.4032,1.17
10.444350,1.0903,0.1757,0.3547,1.16
10.460993,0.9764,0.1582,0.2888,1.03
10.479065,0.8194,0.1051,0.2604,0.87
10.517189,0.5242,0.0939,0.2421,0.58
10.537541,0.4637,0.1562,0.2329,0.54
10.544650,0.4641,0.1631,0.2409,0.55
10.561688,0.4837,0.0511,0.3105,0.58
10.594744,0.6962,-0.1557,0.3308,0.79
10.615732,0.7879,-0.1757,0.3156,0.87
10.640049,0.8220,-0.1024,0.3242,0.89
10.649211,0.8245,-0.0641,0.3508,0.90
10.661818,0.8580,0.0030,0.3757,0.94
10.694296,0.9286,0.1212,0.2827,0.98
10.713881,0.9081,0.0770,0.2152,0.94
10.738146,0.9428,-0.0392,0.1752,0.96
10.743492,0.9540,-0.0460,0.1654,0.97
10.765973,1.0339,0.0113,0.1178,1.04
10.794031,1.1120,0.0558,-0.0223,1.11
10.818959,1.1150,-0.0365,0.0364,1.12
10.839109,1.1345,-0.0555,0.2043,1.15
10.843815,1.1296,-0.0543,0.2273,1.15
10.877069,1.3190,-0.0653,0.3926,1.38
10.893545,1.5471,-0.1051,0.4612,1.62
10.914298,1.7128,-0.1347,0.5812,1.81
10.937637,1.4389,-0.0294,0.7298,1.61
10.959999,1.0658,0.0411,0.5516,1.20
10.976951,0.9652,0.0678,0.4302,1.06
10.993984,0.9657,0.0531,0.4129,1.05
11.010128,0.9887,0.0578,0.3958,1.07
11.031646,1.0490,0.1027,0.3569,1.11
11.053186,1.0879,0.0690,0.3531,1.15
11.076983,1.0216,-0.0059,0.2824,1.06
11.093843,0.8618,-0.0518,0.2143,0.89
11.111246,0.6466,-0.0653,0.2201,0.69
11.130943,0.5235,-0.0026,0.2382,0.58
11.152418,0.4795,0.1410,0.1873,0.53
11.176409,0.5066,0.2676,0.1649,0.60
11.193681,0.5455,0.2639,0.1781,0.63
11.209681,0.5528,0.1757,0.2015,0.61
11.235714,0.5853,-0.0199,0.2131,0.62
11.254929,0.6773,-0.0597,0.2152,0.71
11.276175,0.7702,0.0387,0.2164,0.80
11.293579,0.8738,0.1831,0.2059,0.92
11.309846,0.9972,0.2922,0.1935,1.06
11.329657,1.1325,0.2835,0.1705,1.18
11.359183,1.2032,0.1445,0.1158,1.22
11.377214,1.2037,0.1268,0.0811,1.21
11.393396,1.2315,0.1275,0.2050,1.25
11.435199,1.2813,0.5930,0.6951,1.57
11.435520,1.2813,0.5930,0.6951,1.57
11.459817,1.4313,0.6355,0.3233,1.60
11.475989,1.4618,0.3052,0.4833,1.57
11.494647,1.1296,0.1144,0.5015,1.24
11.529197,0.8580,0.1457,0.5402,1.02
