time,gFx,gFy,gFz,TgF
11.255253,1.0453,0.0101,0.1330,1.05
11.291613,1.3204,0.1948,-0.0378,1.34
11.319893,1.3488,0.0746,-0.1238,1.36
11.321791,1.3749,0.0441,-0.0812,1.38
11.337180,1.4252,-0.1571,0.0359,1.43
11.354203,1.7120,-0.0978,0.2089,1.73
11.397222,1.0702,0.4027,0.2323,1.17
11.415041,1.0048,0.3741,0.2567,1.10
11.420665,0.9840,0.3348,0.2592,1.07
11.437924,0.9759,0.1469,0.2805,1.03
11.455761,0.9039,-0.0616,0.3431,0.97
11.491504,0.8399,-0.0457,0.3015,0.89
11.512006,0.9195,0.0900,0.3032,0.97
11.520842,0.9747,0.1862,0.3156,1.04
11.537346,1.0448,0.2475,0.3105,1.12
11.570855,0.9466,0.0823,0.2094,0.97
11.597757,0.8667,-0.0203,0.1261,0.88
11.618446,0.8233,-0.0301,0.0921,0.83
11.621730,0.8191,-0.0316,0.0892,0.82
11.654169,0.8423,-0.0176,0.0776,0.85
11.671722,0.8604,-0.0140,0.0904,0.87
11.693524,0.8855,-0.0377,0.0841,0.89
11.714056,0.9070,-0.0616,0.0494,0.91
11.720479,0.9058,-0.0639,0.0415,0.91
11.753908,0.8660,-0.0534,0.0132,0.87
11.771330,0.8841,-0.0362,0.0205,0.89
11.795187,0.9232,0.0110,0.0166,0.92
11.815753,0.9533,0.0301,0.0144,0.95
11.822369,0.9845,0.0235,0.0073,0.98
11.854007,0.9928,-0.0424,0.0059,0.99
11.873118,0.9613,-0.0975,0.0799,0.97
11.892649,0.9379,-0.1289,0.0906,0.95
11.913825,0.9212,-0.2095,0.0200,0.94
11.936919,1.1951,0.0101,-0.0912,1.20
11.952783,1.3236,0.2334,-0.0206,1.34
11.970286,1.3404,0.4281,-0.0773,1.41
11.986811,1.3324,0.2512,-0.0695,1.36
12.007452,1.3341,-0.1777,0.0023,1.35
12.030673,1.2677,-0.4531,0.2336,1.37
12.053600,1.0490,-0.3895,0.4290,1.20
12.069847,0.9041,-0.1496,0.4728,1.03
12.096721,0.8217,0.3245,0.3801,0.96
12.112803,0.8978,0.4579,0.3237,1.06
12.137124,1.1108,0.3534,0.2416,1.19
12.152997,1.1130,0.1415,0.1684,1.13
12.169986,1.0661,-0.0924,0.1319,1.08
12.195517,1.1266,-0.3033,0.1798,1.18
12.212242,1.0774,-0.2566,0.1593,1.12
12.236183,0.9293,-0.0240,0.0950,0.93
12.253117,0.8723,0.1232,0.0559,0.88
12.271531,0.8147,0.1936,0.0476,0.84
12.291296,0.8022,0.1699,0.0545,0.82
12.307315,0.7932,0.1247,0.0552,0.80
12.336224,0.7260,0.1266,0.0384,0.74
12.352237,0.7258,0.1352,0.0386,0.74
12.369342,0.7534,0.1437,0.0342,0.77
12.393184,0.8157,0.1384,0.0051,0.83
12.412594,0.8653,0.1275,-0.0043,0.87
12.437041,0.8616,0.0919,-0.0153,0.87
12.452715,0.9083,0.0541,-0.0206,0.91
12.492159,1.1284,-0.0264,0.1027,1.13
12.493970,1.1284,-0.0264,0.1027,1.13
12.512313,1.1538,0.0995,0.0916,1.16
12.535885,1.1804,0.2048,0.0140,1.20
12.552422,1.1306,0.2649,-0.1897,1.18
12.592774,1.2522,-0.1911,0.0305,1.27
12.593394,1.2522,-0.1911,0.0305,1.27
12.618702,1.8261,-0.1049,0.4263,1.88
12.635486,1.3868,0.2864,0.5509,1.52
12.652647,1.2718,0.5232,0.4319,1.44
12.689497,0.9484,0.1706,0.2830,1.00
12.711807,0.8279,-0.1606,0.2976,0.89
12.718228,0.8115,-0.2011,0.2856,0.88
12.735239,0.7981,-0.1816,0.2653,0.86
12.769146,0.9349,0.1542,0.3156,1.00
12.785181,0.9671,0.2162,0.3210,1.04
12.806242,1.0267,0.1058,0.2546,1.06
12.826060,0.9906,-0.0574,0.1879,1.01
12.835895,0.9347,-0.0785,0.1493,0.95
12.868772,0.8086,0.0098,0.0843,0.81
12.884407,0.7558,0.0465,0.0787,0.76
12.905971,0.8217,0.0639,0.1041,0.83
12.925889,0.8787,0.0301,0.1036,0.89
12.951649,0.9170,-0.0695,0.0379,0.92
12.967963,0.9119,-0.1273,-0.0092,0.92
12.985033,0.8818,-0.1300,-0.0295,0.89
13.009886,0.8811,-0.0592,-0.0092,0.88
13.029603,0.9447,-0.0101,0.0073,0.94
13.051949,0.9310,0.0348,0.0164,0.93
13.070343,0.9617,0.0548,0.0007,0.96
13.086038,0.9577,0.0465,-0.0265,0.96
13.104564,0.9393,-0.0621,0.0435,0.94
13.119885,0.9936,-0.0956,0.0631,1.00
13.151290,0.9368,-0.1095,0.0450,0.94
13.168636,1.0116,-0.1743,-0.0570,1.03
13.184684,1.1726,-0.0187,-0.1355,1.18
13.204532,1.2214,0.2453,-0.1429,1.25
13.230654,1.2496,0.4508,-0.1266,1.33
13.250680,1.2626,0.1179,0.0577,1.27
13.269903,1.3712,-0.1557,0.1368,1.39
13.285025,1.3074,-0.2859,0.2676,1.36
13.308931,1.1198,-0.1811,0.5229,1.25
13.328229,0.9195,0.0834,0.5062,1.05
13.350905,0.8210,0.3465,0.4195,0.98
13.370090,0.8179,0.3050,0.2939,0.92
13.384755,0.9141,0.1279,0.2033,0.95
13.410624,1.0700,-0.1591,0.1229,1.09
13.432582,1.1809,-0.1820,0.1212,1.20
13.450273,1.2009,-0.0944,0.1999,1.22
13.466935,1.1296,0.0118,0.2038,1.15
13.490885,0.9024,0.0985,0.1512,0.92
13.511541,0.8242,0.0816,0.0953,0.83
13.534517,0.8137,0.0445,0.0522,0.82
13.550080,0.8135,0.0418,0.0406,0.82
13.567133,0.8089,0.0868,0.0320,0.81
13.587060,0.7688,0.1598,0.0406,0.79
13.616732,0.7705,0.1457,0.0499,0.79
13.643229,0.8182,0.1127,0.0296,0.83
13.650526,0.8252,0.1268,-0.0031,0.83
13.692929,0.9021,0.0629,-0.0285,0.90
13.694525,0.9021,0.0629,-0.0285,0.90
13.712444,0.8867,0.0079,-0.0067,0.89
13.733565,1.0104,0.0780,0.1216,1.02
13.750859,0.9980,0.2339,0.0330,1.03
13.792821,1.1557,-0.0548,0.0929,1.16
13.813102,1.2222,-0.0174,-0.1665,1.23
13.813677,1.2222,-0.0174,-0.1665,1.23
13.833183,1.2582,0.0176,-0.3500,1.31
13.866133,1.4115,-0.1997,0.1004,1.43
13.882861,1.5780,0.0426,0.3755,1.62
13.911549,1.1988,0.5155,0.5213,1.41
13.934154,1.0197,0.4188,0.2954,1.14
13.934811,1.0197,0.4188,0.2954,1.14
13.965807,0.8827,-0.2114,0.3491,0.97
13.982723,0.9349,-0.3690,0.3550,1.07
14.011147,0.9528,-0.0511,0.2358,0.98
14.024670,0.9694,0.1974,0.2719,1.03
14.032758,0.9931,0.3050,0.3000,1.08
14.066527,0.9894,0.2833,0.2421,1.06
14.082857,0.9613,0.0196,0.2111,0.98
14.107931,0.8440,-0.1520,0.1241,0.87
14.128982,0.8017,-0.0800,0.0836,0.81
14.139520,0.8037,-0.0296,0.0887,0.81
14.166181,0.8371,0.0823,0.0978,0.85
14.182426,0.8587,0.0985,0.0850,0.87
14.203296,0.8904,0.0131,0.0669,0.89
14.227142,0.9112,-0.1223,-0.0092,0.92
14.248891,0.9032,-0.1760,-0.0617,0.92
14.266469,0.8804,-0.1494,-0.0493,0.89
14.282195,0.8958,-0.0954,-0.0129,0.90
14.303966,0.9400,0.0040,0.0200,0.94
14.326503,0.9882,0.0665,0.0408,0.99
14.348795,1.0148,0.0392,0.0066,1.02
14.365689,0.9908,-0.0868,0.0704,1.00
14.383330,0.9980,-0.1284,0.0897,1.01
14.410925,0.8582,-0.1577,0.0254,0.87
14.430734,1.0048,-0.1911,-0.0451,1.02
14.442301,1.1553,-0.0553,-0.0739,1.16
14.465448,1.2279,0.2998,-0.0078,1.26
14.481935,1.1775,0.4676,0.0225,1.27
14.502881,1.2803,0.2356,0.0377,1.30
14.527032,1.3614,-0.2111,0.0601,1.38
14.548311,1.2931,-0.3492,0.2866,1.37
14.567032,1.0421,-0.1899,0.3899,1.13
14.582361,0.9021,0.0375,0.4036,0.99
14.603947,0.8401,0.3465,0.4884,1.03
14.628930,0.9141,0.4300,0.3237,1.06
14.648538,1.0490,0.2278,0.2502,1.10
14.665613,1.1338,-0.0333,0.1735,1.15
14.703323,1.1816,-0.2891,0.1833,1.23
14.724968,1.0744,-0.1452,0.1673,1.10
14.731383,1.0004,-0.0719,0.1458,1.01
14.747780,0.8738,0.0678,0.1148,0.88
14.764366,0.8301,0.1573,0.0911,0.85
14.798811,0.8105,0.1251,0.0447,0.82
14.823090,0.8308,0.0970,0.0515,0.84
14.846952,0.8020,0.1533,0.0515,0.82
14.853498,0.7959,0.1606,0.0515,0.81
14.891250,0.7746,0.1780,0.0007,0.79
14.892233,0.7746,0.1780,0.0007,0.79
14.910422,0.7932,0.1349,-0.0094,0.80
14.931225,0.8115,0.1215,-0.0116,0.82
14.948288,0.8704,0.1310,-0.0067,0.88
14.981250,0.9669,0.0919,-0.0180,0.97
15.002506,1.0194,0.0921,0.0682,1.03
15.025652,1.0321,0.2170,0.1070,1.06
15.032064,0.9989,0.2542,0.0733,1.03
15.063965,1.1213,0.1268,0.0466,1.13
15.081435,1.2156,0.0985,-0.1318,1.23
15.101732,1.2046,-0.0054,-0.2994,1.24
15.125435,1.4880,-0.2903,0.0179,1.52
15.131524,1.5860,-0.2977,0.0878,1.62
15.163664,1.3673,0.2849,0.4444,1.47
15.180942,1.1762,0.5116,0.4745,1.37
15.202078,0.9931,0.4965,0.2685,1.14
15.224306,0.8718,0.1510,0.2749,0.93
15.230618,0.8541,0.0108,0.3140,0.91
15.265463,0.8550,-0.2265,0.2397,0.92
15.280333,0.8970,-0.0905,0.2678,0.94
15.301874,0.9843,0.1862,0.3110,1.05
15.326630,0.9626,0.3509,0.3333,1.08
15.346980,0.9493,0.1974,0.2898,1.01
15.363867,0.9156,0.0548,0.2329,0.95
15.380336,0.8618,-0.0013,0.1771,0.88
15.401208,0.7847,-0.0264,0.1146,0.79
15.424812,0.7866,-0.0111,0.1007,0.79
15.447107,0.8662,0.0084,0.0890,0.87
15.463825,0.9060,-0.0050,0.0965,0.91
15.481478,0.9263,-0.0306,0.0914,0.93
15.506350,0.9419,-0.0607,0.0503,0.95
15.526232,0.9395,-0.0453,0.0086,0.94
15.547537,0.8851,0.0094,0.0005,0.89
15.563811,0.9000,0.0443,0.0208,0.90
15.579676,0.9391,0.0602,0.0252,0.94
15.600732,1.0121,0.0690,0.0073,1.01
15.623947,0.9638,0.0220,-0.0001,0.96
15.646351,0.9466,-0.1298,0.1302,0.96
15.663221,0.9517,-0.1027,0.1116,0.96
15.680623,0.9016,-0.1137,0.0601,0.91
15.723968,1.1827,0.2062,-0.1084,1.21
15.724260,1.1827,0.2062,-0.1084,1.21
15.746922,1.2016,0.4501,0.0476,1.28
15.763025,1.2620,0.3555,0.0785,1.31
15.796376,1.3532,-0.2454,0.1181,1.38
15.818674,1.2654,-0.2886,0.4021,1.36
15.840867,0.9300,-0.0397,0.5585,1.09
15.846325,0.8841,0.0228,0.5578,1.05
15.879785,0.7844,0.4142,0.3391,0.95
15.896132,0.8897,0.2913,0.2509,0.97
15.920258,1.1567,-0.0595,0.2033,1.18
15.942367,1.2012,-0.2170,0.1786,1.23
15.945749,1.1968,-0.2202,0.1877,1.23
15.979570,1.1308,-0.0611,0.2534,1.16
15.996001,0.9835,0.0816,0.2243,1.01
16.024586,0.8543,0.1454,0.1579,0.88
16.044983,0.8569,0.1093,0.1148,0.87
16.058395,0.8816,0.0604,0.0813,0.89
16.079139,0.8694,0.0315,0.0613,0.87
16.096185,0.7895,0.0776,0.0525,0.80
16.122192,0.7101,0.1784,0.0301,0.73
16.138553,0.6806,0.2070,0.0093,0.71
16.162899,0.7223,0.1689,-0.0109,0.74
16.179769,0.8042,0.1163,-0.0078,0.81
16.196053,0.8613,0.0678,0.0124,0.86
16.224108,0.9649,0.0187,0.0792,0.97
16.253732,1.0670,0.0315,0.1556,1.08
16.254950,1.0817,0.0387,0.1747,1.10
16.278626,0.9928,0.2800,0.0838,1.03
16.295292,0.9114,0.3506,0.0569,0.98
16.316321,1.1384,0.1638,0.0352,1.15
16.330047,1.1981,0.0816,-0.1101,1.21
16.363091,1.2628,-0.1733,-0.2985,1.31
16.378432,1.2528,-0.3252,-0.1599,1.30
16.395168,1.4904,-0.2383,0.1229,1.51
16.416424,1.4094,0.2356,0.3574,1.47
