time,gFx,gFy,gFz,TgF
6.979153,1.0020,0.0795,0.0147,1.01
7.000025,1.0013,0.0802,0.0140,1.00
7.012197,1.0006,0.0839,0.0149,1.00
7.045542,0.9964,0.0816,0.0130,1.00
7.062500,0.9975,0.0823,0.0117,1.00
7.079014,0.9984,0.0834,0.0119,1.00
7.100805,1.0006,0.0821,0.0130,1.00
7.132934,1.0026,0.0811,0.0119,1.01
7.145744,1.0020,0.0814,0.0098,1.01
7.163154,1.0018,0.0800,0.0091,1.01
7.178992,0.9992,0.0814,0.0061,1.00
7.199861,0.9992,0.0780,0.0051,1.00
7.227953,0.9989,0.0797,0.0079,1.00
7.245008,0.9992,0.0827,0.0103,1.00
7.261048,1.0008,0.0832,0.0100,1.00
7.278909,1.0008,0.0848,0.0091,1.00
7.299559,0.9964,0.0827,0.0086,1.00
7.329265,0.9994,0.0834,0.0107,1.00
7.345896,0.9999,0.0846,0.0100,1.00
7.361289,1.0020,0.0832,0.0081,1.01
7.378382,0.9999,0.0802,0.0110,1.00
7.400218,1.0020,0.0811,0.0081,1.01
7.427820,0.9984,0.0832,0.0049,1.00
7.444115,0.9955,0.0802,0.0012,1.00
7.460915,0.9996,0.0770,0.0017,1.00
7.479391,1.0036,0.0773,0.0071,1.01
7.501751,1.0011,0.0807,0.0068,1.00
7.531558,1.0013,0.0827,0.0091,1.00
7.544357,0.9984,0.0839,0.0105,1.00
7.560992,0.9987,0.0836,0.0135,1.00
7.581747,0.9980,0.0853,0.0154,1.00
7.610437,1.0031,0.0814,0.0159,1.01
7.629493,1.0026,0.0800,0.0144,1.01
7.644859,1.0043,0.0848,0.0110,1.01
7.661033,1.0001,0.0863,0.0110,1.00
7.698926,0.9982,0.0804,0.0073,1.00
7.711284,1.0024,0.0780,0.0061,1.01
7.727296,0.9999,0.0753,0.0075,1.00
7.744829,1.0029,0.0773,0.0107,1.01
7.776857,0.9996,0.0804,0.0100,1.00
7.800597,1.0004,0.0795,0.0107,1.00
7.813420,0.9999,0.0792,0.0105,1.00
7.827017,0.9992,0.0763,0.0132,1.00
7.843895,0.9999,0.0790,0.0128,1.00
7.876979,0.9980,0.0780,0.0112,1.00
7.900347,0.9999,0.0807,0.0147,1.00
7.910755,1.0006,0.0802,0.0166,1.00
