time,gFx,gFy,gFz,TgF
8.899318,1.0514,0.4273,0.4542,1.22
8.911630,0.9085,0.3993,0.4351,1.08
8.928049,0.8389,0.3872,0.3608,0.99
8.947150,0.8184,0.3812,0.2819,0.95
8.983980,0.8892,0.2668,0.2470,0.96
9.000858,0.9393,0.2444,0.2546,1.00
9.012802,0.9591,0.2414,0.2707,1.03
9.027490,0.9486,0.2309,0.2704,1.01
9.060831,0.9571,0.2234,0.2548,1.02
9.077586,0.9918,0.2219,0.2531,1.05
9.100675,0.9722,0.2153,0.2524,1.03
9.123758,0.9078,0.1899,0.2627,0.96
9.135654,0.8606,0.1784,0.2446,0.91
9.160492,0.7595,0.1584,0.1815,0.80
9.177986,0.7116,0.1479,0.1668,0.75
9.196892,0.6754,0.0909,0.1864,0.71
9.213089,0.6859,0.0626,0.1693,0.71
9.243340,0.7018,0.0050,0.1777,0.72
9.260155,0.7521,-0.0157,0.1908,0.78
9.277176,0.8066,-0.0006,0.2189,0.84
9.298297,0.8672,0.0340,0.2318,0.90
9.319138,0.9310,0.0653,0.2241,0.96
9.343297,1.0036,0.1078,0.2001,1.03
9.359842,1.0634,0.1349,0.2118,1.09
9.377343,1.1279,0.1752,0.2260,1.16
9.396177,1.2315,0.2092,0.2353,1.27
9.412771,1.3111,0.2209,0.2175,1.35
9.443713,1.3666,0.1782,0.4278,1.44
9.460263,1.3908,0.1398,0.5048,1.49
9.476717,1.3783,0.1584,0.5558,1.49
9.496869,1.2242,0.1256,0.4962,1.33
9.515146,1.0402,0.1904,0.5309,1.18
9.543274,0.8120,0.3162,0.4258,0.97
9.560192,0.8408,0.3975,0.3843,1.01
9.576260,0.9221,0.4217,0.3804,1.08
9.597799,1.0397,0.4320,0.3970,1.19
9.626058,1.0148,0.4000,0.3342,1.14
9.643172,0.9093,0.3326,0.2656,1.00
9.660021,0.8611,0.2509,0.2031,0.92
9.676456,0.8550,0.1869,0.1838,0.89
9.699413,0.8997,0.0985,0.1845,0.92
9.726289,0.8831,0.0692,0.1906,0.91
9.743270,0.8469,0.0897,0.1512,0.86
9.759865,0.7917,0.1110,0.1312,0.81
9.777592,0.7297,0.1513,0.1109,0.75
9.800634,0.6366,0.1908,0.0950,0.67
9.826095,0.5870,0.2155,0.1067,0.63
9.843131,0.5657,0.2475,0.1151,0.63
9.860047,0.5970,0.3008,0.1092,0.68
9.897087,0.7627,0.3881,0.1607,0.87
9.915949,0.9051,0.4127,0.1749,1.01
9.925128,0.9620,0.4244,0.1720,1.07
9.942259,1.0553,0.4212,0.1857,1.15
9.959549,1.1173,0.4102,0.1737,1.20
9.996529,1.1347,0.3387,0.0855,1.19
10.018672,1.0434,0.2935,0.2092,1.10
10.025897,1.0588,0.3033,0.2925,1.14
10.043958,1.2838,0.3460,0.3459,1.37
10.076337,1.2943,0.3087,0.3450,1.37
10.098145,1.1093,0.3562,0.4417,1.25
10.116452,0.9936,0.3739,0.4112,1.14
10.125443,0.9263,0.3663,0.3941,1.07
10.142365,0.8529,0.3485,0.3692,0.99
10.175337,0.8308,0.2837,0.3166,0.93
10.191892,0.8418,0.2376,0.2947,0.92
10.212448,0.8516,0.2234,0.3047,0.93
