time,gFx,gFy,gFz,TgF,Activity,Subject
5.293182,0.8467,0.0243,0.0882,0.85,WALKING,LAKSH
5.30938,0.8557,0.0271,0.0825,0.86,WALKING,LAKSH
5.326932,0.8729,0.0433,0.0887,0.88,WALKING,LAKSH
5.344931,0.9379,0.0848,0.0985,0.95,WALKING,LAKSH
5.363103,0.9818,0.1381,0.099,1.0,WALKING,LAKSH
5.392086,1.0465,0.1545,0.1063,1.06,WALKING,LAKSH
5.409057,1.093,0.1263,0.0724,1.1,WALKING,LAKSH
5.429025,1.0722,0.1012,0.0237,1.08,WALKING,LAKSH
5.443556,0.9894,0.0189,-0.0624,0.99,WALKING,LAKSH
5.463682,0.9659,-0.1037,-0.1429,0.98,WALKING,LAKSH
5.493036,1.1902,-0.0529,0.0205,1.19,WALKING,LAKSH
5.510465,1.3134,0.1286,0.0865,1.32,WALKING,LAKSH
5.526195,1.305,0.2497,0.0596,1.33,WALKING,LAKSH
5.545984,1.213,0.2617,0.1852,1.25,WALKING,LAKSH
5.575398,1.1357,0.2148,0.2888,1.19,WALKING,LAKSH
5.592791,1.0029,0.1992,0.3818,1.09,WALKING,LAKSH
5.610142,0.8829,0.2674,0.4498,1.03,WALKING,LAKSH
5.625692,0.8389,0.3604,0.3862,0.99,WALKING,LAKSH
5.64614,0.8005,0.3872,0.1784,0.91,WALKING,LAKSH
5.676155,0.9845,0.2248,-0.0153,1.01,WALKING,LAKSH
5.692366,1.2354,0.0941,0.0413,1.24,WALKING,LAKSH
5.709294,1.3158,0.0066,0.1549,1.32,WALKING,LAKSH
5.725796,1.2887,0.0096,0.2172,1.31,WALKING,LAKSH
5.748004,1.2254,0.0709,0.2299,1.25,WALKING,LAKSH
5.774846,1.0744,0.1352,0.1556,1.09,WALKING,LAKSH
5.792184,0.9363,0.1682,0.1202,0.96,WALKING,LAKSH
5.808989,0.811,0.1931,0.068,0.84,WALKING,LAKSH
5.848556,0.7028,0.1119,0.0186,0.71,WALKING,LAKSH
5.849174,0.7028,0.1119,0.0186,0.71,WALKING,LAKSH
5.88202,0.6987,0.0995,-0.0067,0.71,WALKING,LAKSH
5.891927,0.7241,0.1098,0.003,0.73,WALKING,LAKSH
5.908753,0.7847,0.1376,0.0171,0.8,WALKING,LAKSH
5.945867,0.7952,0.1911,-0.0241,0.82,WALKING,LAKSH
5.958665,0.8025,0.1845,-0.0497,0.82,WALKING,LAKSH
5.97478,0.8157,0.1628,-0.0673,0.83,WALKING,LAKSH
5.994131,0.8455,0.1315,-0.0348,0.86,WALKING,LAKSH
6.009634,0.8814,0.1212,0.0117,0.89,WALKING,LAKSH
6.051694,1.057,0.165,0.1312,1.08,WALKING,LAKSH
6.053133,1.0649,0.1647,0.1507,1.09,WALKING,LAKSH
6.074433,1.148,0.1862,0.1984,1.18,WALKING,LAKSH
6.091583,1.2596,0.2316,0.1659,1.29,WALKING,LAKSH
6.126257,1.1145,0.2255,-0.0607,1.14,WALKING,LAKSH
6.142515,1.188,0.1901,0.0007,1.2,WALKING,LAKSH
6.163542,1.4387,0.1417,0.0843,1.45,WALKING,LAKSH
6.181068,1.5005,0.2468,0.1368,1.53,WALKING,LAKSH
6.192872,1.296,0.2849,0.17,1.34,WALKING,LAKSH
6.224159,0.7935,0.3418,0.0433,0.87,WALKING,LAKSH
6.243892,0.6617,0.356,0.0418,0.75,WALKING,LAKSH
6.262493,0.7285,0.2285,0.1102,0.77,WALKING,LAKSH
6.274466,0.865,0.1198,0.2382,0.91,WALKING,LAKSH
6.308093,1.1968,0.0187,0.4088,1.26,WALKING,LAKSH
6.325894,1.1669,0.1469,0.3431,1.23,WALKING,LAKSH
6.343265,1.111,0.2717,0.2693,1.18,WALKING,LAKSH
6.363065,1.0076,0.3264,0.1971,1.08,WALKING,LAKSH
6.379351,0.9207,0.2969,0.1151,0.97,WALKING,LAKSH
6.407884,0.8059,0.1762,0.0677,0.83,WALKING,LAKSH
6.424785,0.8089,0.0904,0.0613,0.82,WALKING,LAKSH
6.441047,0.8089,0.0606,0.0946,0.82,WALKING,LAKSH
6.46364,0.8257,0.0614,0.129,0.84,WALKING,LAKSH
6.476583,0.825,0.0648,0.147,0.84,WALKING,LAKSH
6.507383,0.8455,0.0687,0.1826,0.87,WALKING,LAKSH
6.524251,0.856,0.0844,0.1676,0.88,WALKING,LAKSH
6.541224,0.8621,0.0888,0.1246,0.88,WALKING,LAKSH
6.568582,0.889,0.0623,0.0286,0.89,WALKING,LAKSH
6.584527,0.8814,0.0448,0.001,0.88,WALKING,LAKSH
6.606751,0.9153,0.028,0.0245,0.92,WALKING,LAKSH
6.624634,0.9633,0.0387,0.0596,0.97,WALKING,LAKSH
6.645665,1.016,0.0973,0.0853,1.02,WALKING,LAKSH
6.667218,1.0646,0.1354,0.0958,1.08,WALKING,LAKSH
6.690347,1.0316,0.1144,0.0242,1.04,WALKING,LAKSH
6.707075,1.0287,0.0269,-0.0202,1.03,WALKING,LAKSH
6.724099,1.0411,-0.067,-0.0822,1.05,WALKING,LAKSH
6.757562,1.2034,0.0206,0.0547,1.2,WALKING,LAKSH
6.773637,1.319,0.1711,0.0476,1.33,WALKING,LAKSH
6.792317,1.2757,0.292,0.0159,1.31,WALKING,LAKSH
6.806478,1.2105,0.2676,0.1041,1.24,WALKING,LAKSH
6.844495,1.069,0.1212,0.2475,1.1,WALKING,LAKSH
6.865055,0.9708,0.12,0.3613,1.04,WALKING,LAKSH
6.873452,0.9381,0.1603,0.3476,1.01,WALKING,LAKSH
6.891055,0.8897,0.219,0.2632,0.95,WALKING,LAKSH
6.906368,0.8867,0.2067,0.1664,0.93,WALKING,LAKSH
6.945589,1.0742,0.1125,0.0447,1.08,WALKING,LAKSH
6.958698,1.1469,0.1135,0.0755,1.16,WALKING,LAKSH
6.97292,1.1802,0.1368,0.1356,1.2,WALKING,LAKSH
6.990424,1.145,0.1479,0.2138,1.17,WALKING,LAKSH
7.007263,1.1218,0.1613,0.2206,1.15,WALKING,LAKSH
7.046676,0.982,0.2463,0.1148,1.02,WALKING,LAKSH
7.06309,0.9258,0.2509,0.0931,0.96,WALKING,LAKSH
7.072683,0.8863,0.2451,0.0816,0.92,WALKING,LAKSH
7.091102,0.8338,0.2062,0.0394,0.86,WALKING,LAKSH
7.123282,0.7768,0.1142,0.0217,0.79,WALKING,LAKSH
7.141481,0.7446,0.1037,0.0142,0.75,WALKING,LAKSH
7.161292,0.7553,0.1324,0.0191,0.77,WALKING,LAKSH
7.181111,0.769,0.1813,0.0037,0.79,WALKING,LAKSH
7.190387,0.7805,0.1924,-0.0089,0.8,WALKING,LAKSH
7.222765,0.8269,0.1889,-0.0537,0.85,WALKING,LAKSH
7.239768,0.8303,0.1628,-0.0576,0.85,WALKING,LAKSH
7.261735,0.8274,0.1366,-0.0561,0.84,WALKING,LAKSH
7.277911,0.8674,0.1484,-0.0089,0.88,WALKING,LAKSH
7.309882,1.0304,0.2175,0.043,1.05,WALKING,LAKSH
7.324,1.1022,0.2116,0.1053,1.13,WALKING,LAKSH
7.342422,1.1606,0.1933,0.1664,1.19,WALKING,LAKSH
7.361837,1.2444,0.2329,0.1593,1.28,WALKING,LAKSH
7.374359,1.221,0.2341,0.044,1.24,WALKING,LAKSH
7.40656,1.0693,0.1224,-0.3082,1.12,WALKING,LAKSH
7.422667,1.1482,0.0235,-0.2498,1.18,WALKING,LAKSH
7.438881,1.3514,-0.0331,-0.1582,1.36,WALKING,LAKSH
7.462046,1.4247,0.0878,0.2087,1.44,WALKING,LAKSH
7.477155,1.3358,0.3062,0.3613,1.42,WALKING,LAKSH
7.506796,0.8972,0.5756,0.1789,1.08,WALKING,LAKSH
7.522463,0.8333,0.4347,0.1253,0.95,WALKING,LAKSH
7.538756,0.8609,0.2395,0.1488,0.91,WALKING,LAKSH
7.559127,0.9246,0.0618,0.2453,0.96,WALKING,LAKSH
7.588555,0.9464,0.1769,0.239,0.99,WALKING,LAKSH
7.605795,0.9186,0.2791,0.1735,0.98,WALKING,LAKSH
7.623192,0.963,0.3333,0.1964,1.04,WALKING,LAKSH
7.639462,0.9379,0.366,0.1882,1.02,WALKING,LAKSH
7.661539,0.8611,0.3411,0.171,0.94,WALKING,LAKSH
7.688478,0.8015,0.2129,0.108,0.84,WALKING,LAKSH
7.705182,0.8215,0.1117,0.0806,0.83,WALKING,LAKSH
7.722204,0.8235,0.0467,0.0885,0.83,WALKING,LAKSH
7.739726,0.7984,0.0171,0.0821,0.8,WALKING,LAKSH
7.759565,0.8726,0.0135,0.0711,0.88,WALKING,LAKSH
7.789065,0.8967,0.0106,0.045,0.9,WALKING,LAKSH
7.805423,0.8804,0.0352,0.0274,0.88,WALKING,LAKSH
7.823448,0.887,0.0597,0.0531,0.89,WALKING,LAKSH
7.863892,1.0169,0.1408,0.088,1.03,WALKING,LAKSH
7.864249,1.0169,0.1408,0.088,1.03,WALKING,LAKSH
7.883819,1.0214,0.1762,0.0897,1.04,WALKING,LAKSH
7.906178,1.0121,0.1242,0.0613,1.02,WALKING,LAKSH
7.923657,1.0309,0.089,0.0181,1.03,WALKING,LAKSH
7.95947,0.9933,0.0179,-0.0805,1.0,WALKING,LAKSH
7.973901,0.9735,-0.0406,-0.1553,0.99,WALKING,LAKSH
7.995538,1.0444,-0.0516,-0.159,1.06,WALKING,LAKSH
8.004369,1.0734,-0.0389,-0.1042,1.08,WALKING,LAKSH
8.041059,1.3099,0.2691,-0.0069,1.34,WALKING,LAKSH
8.057854,1.2235,0.267,0.0438,1.25,WALKING,LAKSH
8.071535,1.2053,0.2172,0.1523,1.23,WALKING,LAKSH
8.088342,1.1792,0.2043,0.2819,1.23,WALKING,LAKSH
8.105179,1.0758,0.1826,0.3631,1.15,WALKING,LAKSH
8.141565,0.9195,0.356,0.4442,1.08,WALKING,LAKSH
8.157015,0.8758,0.3792,0.3655,1.02,WALKING,LAKSH
8.170849,0.8475,0.3716,0.2273,0.95,WALKING,LAKSH
8.187542,0.8589,0.3047,0.0669,0.91,WALKING,LAKSH
8.204307,0.952,0.2043,0.0019,0.97,WALKING,LAKSH
8.238925,1.1296,0.012,0.1197,1.14,WALKING,LAKSH
8.259841,1.1734,0.0257,0.2152,1.19,WALKING,LAKSH
8.275498,1.1907,0.0888,0.2325,1.22,WALKING,LAKSH
8.287735,1.1494,0.1442,0.2255,1.18,WALKING,LAKSH
8.320353,0.9381,0.2321,0.1302,0.98,WALKING,LAKSH
8.339435,0.8028,0.2246,0.0694,0.84,WALKING,LAKSH
8.357551,0.7387,0.1926,0.0286,0.76,WALKING,LAKSH
8.370723,0.7258,0.1647,0.0079,0.74,WALKING,LAKSH
8.387316,0.7248,0.1205,-0.0131,0.73,WALKING,LAKSH
8.420545,0.8047,0.0919,-0.039,0.81,WALKING,LAKSH
8.437316,0.835,0.109,-0.0211,0.84,WALKING,LAKSH
8.457876,0.8428,0.1526,-0.0246,0.86,WALKING,LAKSH
8.472676,0.842,0.1826,-0.0414,0.86,WALKING,LAKSH
8.490837,0.8597,0.1794,-0.0644,0.88,WALKING,LAKSH
8.52207,0.9012,0.1132,-0.0412,0.91,WALKING,LAKSH
8.537865,0.9244,0.0941,0.0093,0.93,WALKING,LAKSH
8.561666,1.0278,0.1711,0.0906,1.05,WALKING,LAKSH
8.577968,1.0698,0.2214,0.1798,1.11,WALKING,LAKSH
8.603807,1.1538,0.2759,0.1458,1.2,WALKING,LAKSH
8.620997,1.2058,0.2642,0.0638,1.24,WALKING,LAKSH
8.639572,1.115,0.2013,-0.0805,1.14,WALKING,LAKSH
8.654244,1.0619,0.133,-0.1294,1.08,WALKING,LAKSH
8.675897,1.2901,0.0113,-0.0735,1.29,WALKING,LAKSH
8.69552,1.5034,0.0558,0.0328,1.5,WALKING,LAKSH
8.719557,1.2926,0.2351,0.1798,1.33,WALKING,LAKSH
8.736383,1.0588,0.3348,0.151,1.12,WALKING,LAKSH
8.758004,0.896,0.4564,0.0929,1.01,WALKING,LAKSH
8.773978,0.8359,0.4073,0.086,0.93,WALKING,LAKSH
8.803241,0.8576,0.1638,0.257,0.91,WALKING,LAKSH
8.821016,0.8694,0.0707,0.3271,0.93,WALKING,LAKSH
8.837877,0.9109,0.0968,0.3269,0.97,WALKING,LAKSH
8.861734,0.9515,0.2663,0.2756,1.03,WALKING,LAKSH
8.879206,1.0069,0.3333,0.2824,1.1,WALKING,LAKSH
8.904437,0.9605,0.3683,0.2106,1.05,WALKING,LAKSH
8.920135,0.886,0.3071,0.1871,0.96,WALKING,LAKSH
8.936686,0.8284,0.2139,0.1393,0.87,WALKING,LAKSH
8.956908,0.8511,0.1037,0.1029,0.86,WALKING,LAKSH
8.986215,0.8802,0.0343,0.1349,0.89,WALKING,LAKSH
9.002627,0.8648,0.0411,0.1388,0.88,WALKING,LAKSH
9.020852,0.8818,0.0355,0.1151,0.89,WALKING,LAKSH
9.037294,0.9246,0.0066,0.109,0.93,WALKING,LAKSH
9.077121,0.8831,0.0436,0.0865,0.89,WALKING,LAKSH
9.094553,0.8613,0.0509,0.0496,0.86,WALKING,LAKSH
9.10234,0.8709,0.0431,0.0391,0.87,WALKING,LAKSH
9.119897,0.8983,0.0277,0.0313,0.9,WALKING,LAKSH
9.152532,0.992,0.0811,0.0538,1.0,WALKING,LAKSH
9.175839,1.0145,0.1117,0.0773,1.02,WALKING,LAKSH
9.189908,1.0097,0.0919,0.0848,1.02,WALKING,LAKSH
9.204136,1.0416,0.0914,0.0887,1.05,WALKING,LAKSH
9.219537,1.0556,0.1281,0.0687,1.07,WALKING,LAKSH
9.253463,1.0218,0.0077,-0.0383,1.02,WALKING,LAKSH
9.276873,1.0719,-0.0574,-0.0419,1.07,WALKING,LAKSH
9.295357,1.1841,0.0501,0.0515,1.19,WALKING,LAKSH
9.302465,1.217,0.0956,0.058,1.22,WALKING,LAKSH
9.320133,1.3011,0.2446,0.0122,1.32,WALKING,LAKSH
9.352747,1.1452,0.1965,0.1378,1.17,WALKING,LAKSH
9.373578,1.0651,0.1654,0.2162,1.1,WALKING,LAKSH
9.387508,0.9918,0.1203,0.2914,1.04,WALKING,LAKSH
9.401892,0.951,0.1354,0.3699,1.03,WALKING,LAKSH
9.436849,0.8787,0.3604,0.3813,1.02,WALKING,LAKSH
9.452388,0.8716,0.3907,0.2539,0.99,WALKING,LAKSH
9.475181,0.9283,0.2873,0.0538,0.97,WALKING,LAKSH
9.488822,1.0262,0.1889,0.0181,1.04,WALKING,LAKSH
9.502484,1.1323,0.0569,0.0403,1.13,WALKING,LAKSH
9.53579,1.2393,-0.0413,0.2111,1.26,WALKING,LAKSH
9.552673,1.2263,0.0406,0.2536,1.25,WALKING,LAKSH
9.57505,1.0971,0.1645,0.2321,1.13,WALKING,LAKSH
9.59373,0.9933,0.2334,0.1966,1.04,WALKING,LAKSH
9.618341,0.8276,0.2837,0.1353,0.89,WALKING,LAKSH
9.635015,0.7721,0.2661,0.0929,0.82,WALKING,LAKSH
9.653722,0.6969,0.2123,0.0574,0.73,WALKING,LAKSH
9.675285,0.7141,0.1513,0.0051,0.73,WALKING,LAKSH
9.689081,0.748,0.1127,-0.0138,0.76,WALKING,LAKSH
9.718128,0.7956,0.0958,-0.0065,0.8,WALKING,LAKSH
9.735082,0.8077,0.1168,-0.0048,0.82,WALKING,LAKSH
9.754494,0.7996,0.1515,-0.0113,0.81,WALKING,LAKSH
9.771229,0.8103,0.1635,-0.0444,0.83,WALKING,LAKSH
9.785263,0.8284,0.1542,-0.0626,0.84,WALKING,LAKSH
9.819418,0.9205,0.1319,-0.0089,0.93,WALKING,LAKSH
9.835214,0.9642,0.1447,0.0491,0.98,WALKING,LAKSH
9.855957,1.0553,0.2029,0.1845,1.09,WALKING,LAKSH
9.873484,1.1198,0.2461,0.2267,1.17,WALKING,LAKSH
9.901715,1.22,0.2031,0.143,1.25,WALKING,LAKSH
9.917425,1.253,0.1845,0.0867,1.27,WALKING,LAKSH
9.934353,1.1787,0.1335,-0.0197,1.19,WALKING,LAKSH
9.957305,1.2019,0.0485,-0.0326,1.2,WALKING,LAKSH
9.975245,1.3986,-0.0326,0.0142,1.4,WALKING,LAKSH
10.000825,1.3529,0.1482,0.1261,1.37,WALKING,LAKSH
10.017635,1.1152,0.3159,0.1051,1.16,WALKING,LAKSH
10.034249,0.9452,0.4268,0.0464,1.04,WALKING,LAKSH
10.053749,0.8391,0.4826,0.0347,0.97,WALKING,LAKSH
10.083791,0.8396,0.2913,0.1134,0.9,WALKING,LAKSH
10.101449,0.9214,0.1381,0.236,0.96,WALKING,LAKSH
10.11787,0.9657,0.0333,0.3225,1.02,WALKING,LAKSH
10.134268,0.9955,0.0269,0.3447,1.05,WALKING,LAKSH
0.011463,0.8902,-0.0135,0.0882,0.89,WALKING_DOWNSTAIRS,LAKSH
0.040059,0.8464,0.0071,0.1539,0.86,WALKING_DOWNSTAIRS,LAKSH
0.043325,0.8394,0.012,0.1561,0.85,WALKING_DOWNSTAIRS,LAKSH
0.075749,0.7739,0.0389,0.1654,0.79,WALKING_DOWNSTAIRS,LAKSH
0.092098,0.7167,0.066,0.1654,0.74,WALKING_DOWNSTAIRS,LAKSH
0.112404,0.6754,0.0988,0.1212,0.69,WALKING_DOWNSTAIRS,LAKSH
0.125495,0.6813,0.11,0.0787,0.69,WALKING_DOWNSTAIRS,LAKSH
0.142884,0.6908,0.1019,0.0508,0.7,WALKING_DOWNSTAIRS,LAKSH
0.175803,0.7238,0.0582,0.0208,0.73,WALKING_DOWNSTAIRS,LAKSH
0.191852,0.7397,0.0228,0.0394,0.74,WALKING_DOWNSTAIRS,LAKSH
0.212541,0.7742,-0.022,0.0284,0.78,WALKING_DOWNSTAIRS,LAKSH
0.230131,0.8418,-0.045,0.0075,0.84,WALKING_DOWNSTAIRS,LAKSH
0.25856,0.9694,-0.0306,0.0613,0.97,WALKING_DOWNSTAIRS,LAKSH
0.276155,0.9887,0.0401,0.0829,0.99,WALKING_DOWNSTAIRS,LAKSH
0.291961,0.9664,0.1251,0.0899,0.98,WALKING_DOWNSTAIRS,LAKSH
0.322566,1.0343,0.2566,0.1324,1.07,WALKING_DOWNSTAIRS,LAKSH
0.325531,1.0414,0.2625,0.1383,1.08,WALKING_DOWNSTAIRS,LAKSH
0.358219,1.168,0.2868,0.2262,1.22,WALKING_DOWNSTAIRS,LAKSH
0.375337,1.3146,0.3138,0.3023,1.38,WALKING_DOWNSTAIRS,LAKSH
0.391887,1.3993,0.3343,0.3858,1.49,WALKING_DOWNSTAIRS,LAKSH
0.411768,1.4308,0.3848,0.4561,1.55,WALKING_DOWNSTAIRS,LAKSH
0.440907,1.3297,0.4151,0.2704,1.42,WALKING_DOWNSTAIRS,LAKSH
0.458371,1.251,0.3924,0.1864,1.32,WALKING_DOWNSTAIRS,LAKSH
0.474645,1.2061,0.2945,0.0894,1.24,WALKING_DOWNSTAIRS,LAKSH
0.49179,1.1755,0.1591,0.0235,1.19,WALKING_DOWNSTAIRS,LAKSH
0.527804,1.1122,-0.0367,0.0713,1.12,WALKING_DOWNSTAIRS,LAKSH
0.540583,1.1071,-0.0426,0.1346,1.12,WALKING_DOWNSTAIRS,LAKSH
0.557749,1.0754,0.0443,0.1566,1.09,WALKING_DOWNSTAIRS,LAKSH
0.575037,1.0642,0.161,0.1757,1.09,WALKING_DOWNSTAIRS,LAKSH
0.590967,1.028,0.2566,0.2306,1.08,WALKING_DOWNSTAIRS,LAKSH
0.612217,0.9293,0.3482,0.2062,1.01,WALKING_DOWNSTAIRS,LAKSH
0.641406,0.7644,0.2744,0.0587,0.81,WALKING_DOWNSTAIRS,LAKSH
0.657792,0.7038,0.172,0.0032,0.72,WALKING_DOWNSTAIRS,LAKSH
0.67485,0.6669,0.0739,-0.0297,0.67,WALKING_DOWNSTAIRS,LAKSH
0.691334,0.6344,0.0318,-0.0605,0.64,WALKING_DOWNSTAIRS,LAKSH
0.727262,0.5992,0.0467,-0.0436,0.6,WALKING_DOWNSTAIRS,LAKSH
0.743689,0.6671,0.0736,0.0047,0.67,WALKING_DOWNSTAIRS,LAKSH
0.758249,0.6798,0.0804,0.0252,0.68,WALKING_DOWNSTAIRS,LAKSH
0.774389,0.7076,0.0878,0.0704,0.72,WALKING_DOWNSTAIRS,LAKSH
0.806838,0.7575,0.1149,0.0829,0.77,WALKING_DOWNSTAIRS,LAKSH
0.838301,0.8198,0.1061,0.0286,0.83,WALKING_DOWNSTAIRS,LAKSH
0.838602,0.8198,0.1061,0.0286,0.83,WALKING_DOWNSTAIRS,LAKSH
0.857263,0.9034,0.0919,-0.0065,0.91,WALKING_DOWNSTAIRS,LAKSH
0.873981,0.9726,0.0809,-0.0111,0.98,WALKING_DOWNSTAIRS,LAKSH
0.907593,1.1291,0.1447,0.1451,1.15,WALKING_DOWNSTAIRS,LAKSH
0.934931,1.3984,0.2595,0.3592,1.47,WALKING_DOWNSTAIRS,LAKSH
0.935449,1.3984,0.2595,0.3592,1.47,WALKING_DOWNSTAIRS,LAKSH
0.958769,1.7131,0.3609,0.447,1.81,WALKING_DOWNSTAIRS,LAKSH
0.975743,1.6688,0.358,0.3765,1.75,WALKING_DOWNSTAIRS,LAKSH
1.007889,1.2283,0.1618,-0.0644,1.24,WALKING_DOWNSTAIRS,LAKSH
1.027345,0.907,0.1119,-0.0388,0.91,WALKING_DOWNSTAIRS,LAKSH
1.046045,0.9339,0.1337,0.0442,0.94,WALKING_DOWNSTAIRS,LAKSH
1.05961,1.0131,0.1442,0.1156,1.03,WALKING_DOWNSTAIRS,LAKSH
1.090721,0.9918,0.1017,0.1906,1.02,WALKING_DOWNSTAIRS,LAKSH
1.107564,1.0627,0.1032,0.1129,1.07,WALKING_DOWNSTAIRS,LAKSH
1.13243,1.1399,0.086,0.1498,1.15,WALKING_DOWNSTAIRS,LAKSH
1.150483,1.1061,0.117,0.2038,1.13,WALKING_DOWNSTAIRS,LAKSH
1.160109,1.0695,0.1347,0.1828,1.09,WALKING_DOWNSTAIRS,LAKSH
1.191646,0.9476,0.0569,0.1148,0.96,WALKING_DOWNSTAIRS,LAKSH
1.207597,0.9339,0.0066,0.1099,0.94,WALKING_DOWNSTAIRS,LAKSH
1.226844,0.8992,-0.0329,0.1104,0.91,WALKING_DOWNSTAIRS,LAKSH
1.242915,0.8518,-0.0313,0.1283,0.86,WALKING_DOWNSTAIRS,LAKSH
1.27286,0.7192,-0.0003,0.1249,0.73,WALKING_DOWNSTAIRS,LAKSH
1.290753,0.6503,0.0201,0.064,0.65,WALKING_DOWNSTAIRS,LAKSH
1.306941,0.5883,0.0408,0.0741,0.59,WALKING_DOWNSTAIRS,LAKSH
1.330275,0.627,0.1002,0.1263,0.65,WALKING_DOWNSTAIRS,LAKSH
1.345049,0.6952,0.1232,0.1043,0.71,WALKING_DOWNSTAIRS,LAKSH
1.373583,0.8298,0.0961,0.1039,0.84,WALKING_DOWNSTAIRS,LAKSH
1.389454,0.8848,0.045,0.1095,0.89,WALKING_DOWNSTAIRS,LAKSH
1.406681,0.8904,-0.0099,0.0716,0.89,WALKING_DOWNSTAIRS,LAKSH
1.428311,0.866,-0.0215,-0.0227,0.87,WALKING_DOWNSTAIRS,LAKSH
1.44616,0.8785,-0.0284,-0.0649,0.88,WALKING_DOWNSTAIRS,LAKSH
1.472963,0.9718,0.0038,-0.0754,0.97,WALKING_DOWNSTAIRS,LAKSH
1.490951,1.0553,0.0467,-0.0033,1.06,WALKING_DOWNSTAIRS,LAKSH
1.507031,1.1159,0.0741,0.0997,1.12,WALKING_DOWNSTAIRS,LAKSH
1.52849,1.1105,0.2209,0.2623,1.16,WALKING_DOWNSTAIRS,LAKSH
1.54551,1.0817,0.2808,0.366,1.18,WALKING_DOWNSTAIRS,LAKSH
1.573174,1.2168,0.5211,0.1793,1.34,WALKING_DOWNSTAIRS,LAKSH
1.589372,1.3563,0.5639,0.024,1.47,WALKING_DOWNSTAIRS,LAKSH
1.606409,1.4267,0.4643,-0.2074,1.51,WALKING_DOWNSTAIRS,LAKSH
1.630795,1.4841,0.0724,0.022,1.49,WALKING_DOWNSTAIRS,LAKSH
1.650139,1.4638,-0.0607,0.1539,1.47,WALKING_DOWNSTAIRS,LAKSH
1.67496,1.3526,-0.0103,0.1994,1.37,WALKING_DOWNSTAIRS,LAKSH
1.689538,1.2554,0.1107,0.1624,1.27,WALKING_DOWNSTAIRS,LAKSH
1.706563,1.1665,0.2085,0.1007,1.19,WALKING_DOWNSTAIRS,LAKSH
1.726642,1.018,0.2698,0.0415,1.05,WALKING_DOWNSTAIRS,LAKSH
1.750154,0.897,0.2542,-0.0131,0.93,WALKING_DOWNSTAIRS,LAKSH
1.773059,0.7984,0.2082,-0.0476,0.83,WALKING_DOWNSTAIRS,LAKSH
1.788887,0.7507,0.1945,-0.0136,0.78,WALKING_DOWNSTAIRS,LAKSH
1.805975,0.7153,0.1762,0.0494,0.74,WALKING_DOWNSTAIRS,LAKSH
1.827031,0.6901,0.1626,0.0704,0.71,WALKING_DOWNSTAIRS,LAKSH
1.854963,0.6877,0.1676,0.0457,0.71,WALKING_DOWNSTAIRS,LAKSH
1.872271,0.7062,0.1542,0.0547,0.72,WALKING_DOWNSTAIRS,LAKSH
1.888499,0.7197,0.1293,0.0672,0.73,WALKING_DOWNSTAIRS,LAKSH
1.930695,0.6913,0.0462,0.0124,0.69,WALKING_DOWNSTAIRS,LAKSH
1.931025,0.6913,0.0462,0.0124,0.69,WALKING_DOWNSTAIRS,LAKSH
1.950162,0.6825,0.0548,-0.018,0.68,WALKING_DOWNSTAIRS,LAKSH
1.973071,0.7018,0.0973,0.0115,0.71,WALKING_DOWNSTAIRS,LAKSH
1.988301,0.7668,0.1183,0.0469,0.78,WALKING_DOWNSTAIRS,LAKSH
2.028007,1.0036,0.1428,0.0748,1.02,WALKING_DOWNSTAIRS,LAKSH
2.049379,1.0414,0.1517,0.0208,1.05,WALKING_DOWNSTAIRS,LAKSH
2.063675,1.0663,0.1347,0.0042,1.07,WALKING_DOWNSTAIRS,LAKSH
2.076261,1.1057,0.1232,0.0059,1.11,WALKING_DOWNSTAIRS,LAKSH
2.104403,1.2268,0.0259,0.0962,1.23,WALKING_DOWNSTAIRS,LAKSH
2.128227,1.4364,0.1244,0.1938,1.45,WALKING_DOWNSTAIRS,LAKSH
2.149419,1.5513,0.2192,0.2578,1.59,WALKING_DOWNSTAIRS,LAKSH
2.156807,1.5284,0.2595,0.2702,1.57,WALKING_DOWNSTAIRS,LAKSH
2.171585,1.3903,0.3318,0.1803,1.44,WALKING_DOWNSTAIRS,LAKSH
2.205673,1.0742,0.143,0.0601,1.09,WALKING_DOWNSTAIRS,LAKSH
2.221797,1.0851,0.0277,0.1011,1.09,WALKING_DOWNSTAIRS,LAKSH
2.243496,1.1438,-0.0963,0.1786,1.16,WALKING_DOWNSTAIRS,LAKSH
2.264593,1.1726,-0.0534,0.2267,1.2,WALKING_DOWNSTAIRS,LAKSH
2.288184,1.1672,0.1386,0.2067,1.19,WALKING_DOWNSTAIRS,LAKSH
2.305645,1.1047,0.2297,0.1908,1.14,WALKING_DOWNSTAIRS,LAKSH
2.323341,1.0033,0.2521,0.1725,1.05,WALKING_DOWNSTAIRS,LAKSH
2.341468,0.9291,0.2129,0.1474,0.96,WALKING_DOWNSTAIRS,LAKSH
2.357799,0.878,0.1396,0.1451,0.9,WALKING_DOWNSTAIRS,LAKSH
2.388434,0.7956,0.0296,0.2204,0.83,WALKING_DOWNSTAIRS,LAKSH
2.405058,0.7683,0.0086,0.222,0.8,WALKING_DOWNSTAIRS,LAKSH
2.422277,0.7229,0.0245,0.1838,0.75,WALKING_DOWNSTAIRS,LAKSH
2.443454,0.6347,0.0569,0.1321,0.65,WALKING_DOWNSTAIRS,LAKSH
