time,gFx,gFy,gFz,TgF
7.701659,0.9237,0.2129,0.2773,0.99
7.718094,0.9415,0.1573,0.2047,0.98
7.727802,0.9589,0.1223,0.1845,0.98
7.761258,1.0646,0.0401,0.1962,1.08
7.777901,1.1350,0.0066,0.2243,1.16
7.799765,1.2051,0.0084,0.2106,1.22
7.816843,1.3392,0.0509,0.2421,1.36
7.828079,1.4841,0.0802,0.4935,1.57
7.860994,1.3500,0.4252,0.6471,1.56
7.878062,1.2975,0.3054,0.6841,1.50
7.902927,1.1860,0.4780,0.8004,1.51
7.927674,0.8629,0.6961,0.8905,1.42
7.931397,0.8413,0.7047,0.8585,1.39
7.960206,0.7182,0.5668,0.3953,1.00
7.977682,0.7903,0.4174,0.3196,0.95
7.997195,0.8420,0.2917,0.3433,0.95
8.015462,0.8580,0.2058,0.3823,0.96
8.044275,0.8704,0.2139,0.4334,1.00
8.060378,0.8284,0.2661,0.4532,0.98
8.077900,0.7991,0.3243,0.4402,0.97
8.098864,0.8049,0.3492,0.3799,0.96
8.114848,0.7868,0.3529,0.3259,0.92
8.144614,0.7756,0.3741,0.2893,0.91
8.161494,0.7216,0.3567,0.2751,0.85
8.179462,0.7201,0.3079,0.2434,0.82
8.203461,0.6577,0.2270,0.2453,0.74
8.220467,0.6535,0.1723,0.2397,0.72
8.244693,0.6400,0.1943,0.2539,0.72
8.261718,0.5972,0.2276,0.2287,0.68
8.277863,0.6183,0.2583,0.1886,0.70
8.298621,0.6818,0.2947,0.1779,0.76
8.326691,0.7783,0.3231,0.2118,0.87
8.346409,0.8550,0.3636,0.2991,0.98
8.361167,0.8876,0.3721,0.3890,1.04
8.376922,0.9701,0.4058,0.3794,1.12
8.397551,1.1650,0.5074,0.3997,1.33
8.426926,1.2628,0.5358,0.6934,1.54
8.443353,1.3436,0.5791,0.6233,1.59
8.460056,1.2836,0.5828,0.5460,1.51
8.476649,1.0722,0.6790,0.5157,1.37
8.499663,0.8662,0.6924,0.4461,1.20
8.525793,0.7888,0.4310,0.5265,1.04
8.543299,0.7031,0.2994,0.5984,0.97
8.559724,0.6351,0.2065,0.5991,0.90
8.597967,0.6840,0.2544,0.4398,0.85
8.610757,0.7024,0.2947,0.3967,0.86
8.625702,0.7048,0.3157,0.3711,0.86
8.643429,0.6850,0.3238,0.3785,0.85
8.659732,0.6620,0.3211,0.4202,0.85
8.702529,0.6388,0.2563,0.4317,0.81
8.703117,0.6388,0.2563,0.4317,0.81
8.725609,0.5992,0.1918,0.3606,0.73
8.742404,0.6002,0.1384,0.3066,0.69
8.775895,0.6559,0.1151,0.3084,0.73
8.796785,0.7390,0.1298,0.3366,0.82
