time,gFx,gFy,gFz,TgF
11.040605,1.6136,0.1652,1.1323,1.98
11.057648,1.3020,0.1720,0.9655,1.63
11.073991,1.2669,0.2121,0.6604,1.44
11.093237,1.2766,0.2622,0.5250,1.41
11.123214,1.1885,0.0839,0.4796,1.28
11.139953,1.0907,0.0150,0.4835,1.19
11.157440,0.9512,0.0602,0.4668,1.06
11.173130,0.8203,0.1168,0.4451,0.94
11.195436,0.7111,0.1713,0.4065,0.84
11.223110,0.6728,0.1659,0.3885,0.79
11.239795,0.6620,0.1676,0.4132,0.80
11.256431,0.6500,0.1723,0.4442,0.81
11.293823,0.5662,0.1913,0.4470,0.75
11.317051,0.5228,0.1615,0.4430,0.70
11.322889,0.5177,0.1552,0.4398,0.70
11.340682,0.5135,0.1425,0.4070,0.67
11.356551,0.4776,0.1315,0.4197,0.65
11.393872,0.5203,0.0797,0.3261,0.62
11.411635,0.6288,0.0541,0.2597,0.68
11.423032,0.6831,0.0455,0.2362,0.72
11.439576,0.6808,0.0284,0.2658,0.73
11.476961,0.7812,0.0433,0.2470,0.82
11.497858,0.8110,0.0569,0.2627,0.85
11.506446,0.7830,0.0541,0.2832,0.83
11.523769,0.7285,0.0292,0.3115,0.79
11.539410,0.7663,0.0580,0.3503,0.84
11.577631,1.3099,0.4740,0.7871,1.60
11.596066,1.5293,0.5705,1.0989,1.97
11.606295,1.6016,0.7582,1.1190,2.10
11.623167,1.4739,0.8111,0.7761,1.85
11.656120,1.2882,0.5437,0.7510,1.59
11.672962,1.2388,0.3023,0.7857,1.50
11.694273,1.1467,0.1840,0.7270,1.37
11.715510,1.0639,0.1997,0.5338,1.21
