time,gFx,gFy,gFz,TgF
4.879417,1.0026,-0.0629,0.0091,1.00
4.890838,1.0026,-0.0643,0.0093,1.00
4.907083,1.0029,-0.0631,0.0063,1.00
4.923109,1.0033,-0.0643,0.0061,1.01
4.961552,1.0011,-0.0660,0.0068,1.00
4.972976,1.0011,-0.0651,0.0081,1.00
4.990253,1.0008,-0.0643,0.0103,1.00
5.008009,0.9996,-0.0651,0.0100,1.00
5.024556,0.9992,-0.0643,0.0105,1.00
5.057073,0.9992,-0.0639,0.0103,1.00
5.077052,1.0001,-0.0648,0.0119,1.00
5.103336,1.0004,-0.0660,0.0119,1.00
5.106457,1.0018,-0.0643,0.0103,1.00
5.139624,1.0043,-0.0621,0.0084,1.01
5.156708,1.0029,-0.0646,0.0049,1.00
5.178354,1.0020,-0.0643,0.0071,1.00
5.189278,1.0024,-0.0663,0.0091,1.00
5.206133,1.0006,-0.0665,0.0103,1.00
5.239044,0.9945,-0.0663,0.0115,1.00
5.256285,0.9967,-0.0658,0.0100,1.00
5.278357,1.0026,-0.0680,0.0110,1.00
5.289033,1.0029,-0.0658,0.0110,1.01
5.306578,1.0031,-0.0648,0.0081,1.01
5.338785,1.0016,-0.0614,0.0084,1.00
5.356562,0.9977,-0.0607,0.0100,1.00
5.377192,0.9950,-0.0619,0.0107,1.00
5.388756,0.9933,-0.0602,0.0128,1.00
5.422658,1.0064,-0.0646,0.0124,1.01
5.438925,1.0064,-0.0665,0.0122,1.01
5.455775,1.0029,-0.0680,0.0093,1.01
5.479885,0.9964,-0.0675,0.0115,1.00
5.490336,0.9948,-0.0680,0.0112,1.00
5.522070,0.9952,-0.0680,0.0095,1.00
5.539223,1.0011,-0.0667,0.0071,1.00
5.555920,1.0045,-0.0621,0.0068,1.01
5.577835,1.0038,-0.0619,0.0059,1.01
5.588948,1.0045,-0.0590,0.0075,1.01
5.623590,0.9977,-0.0621,0.0103,1.00
5.639157,0.9982,-0.0626,0.0098,1.00
5.656591,0.9996,-0.0653,0.0105,1.00
5.677732,1.0020,-0.0670,0.0088,1.00
5.705654,1.0036,-0.0704,0.0110,1.01
5.722651,1.0036,-0.0700,0.0086,1.01
5.738675,1.0038,-0.0695,0.0132,1.01
5.756041,0.9984,-0.0690,0.0144,1.00
5.775630,0.9987,-0.0658,0.0112,1.00
5.805114,0.9994,-0.0658,0.0063,1.00
5.822353,0.9975,-0.0658,0.0066,1.00
5.840559,0.9989,-0.0653,0.0063,1.00
5.855959,1.0011,-0.0639,0.0107,1.00
5.875672,1.0055,-0.0667,0.0105,1.01
5.904402,1.0016,-0.0663,0.0152,1.00
5.921867,0.9962,-0.0670,0.0140,1.00
5.938085,0.9960,-0.0658,0.0107,1.00
5.955261,0.9972,-0.0634,0.0091,1.00
5.975123,1.0033,-0.0648,0.0037,1.01
6.005977,1.0031,-0.0690,0.0030,1.01
6.021724,1.0016,-0.0663,0.0024,1.00
6.037993,1.0008,-0.0660,0.0075,1.00
6.061436,1.0006,-0.0643,0.0142,1.00
6.088456,1.0082,-0.0631,0.0149,1.01
6.104331,1.0085,-0.0658,0.0084,1.01
6.120680,0.9994,-0.0667,0.0093,1.00
6.138124,0.9943,-0.0663,0.0144,1.00
6.178518,0.9984,-0.0685,0.0098,1.00
6.179058,0.9984,-0.0685,0.0098,1.00
6.204153,0.9955,-0.0680,0.0023,1.00
6.221591,0.9980,-0.0678,-0.0033,1.00
6.238594,0.9982,-0.0680,-0.0016,1.00
6.270531,1.0006,-0.0700,0.0019,1.00
6.287739,1.0024,-0.0702,0.0005,1.00
6.304429,1.0048,-0.0678,0.0026,1.01
6.321185,1.0062,-0.0660,0.0017,1.01
6.357406,1.0053,-0.0643,0.0068,1.01
6.370355,1.0008,-0.0646,0.0112,1.00
6.387407,0.9972,-0.0651,0.0137,1.00
6.404723,0.9933,-0.0653,0.0154,1.00
6.420795,0.9938,-0.0641,0.0119,1.00
6.458974,1.0053,-0.0690,0.0098,1.01
6.470023,1.0069,-0.0672,0.0128,1.01
6.487100,1.0048,-0.0583,0.0061,1.01
6.504222,0.9992,-0.0450,-0.0045,1.00
6.520827,0.9987,-0.0421,-0.0150,1.00
6.558194,0.9972,-0.0825,-0.0018,1.00
6.570998,1.0001,-0.0963,0.0039,1.00
6.587093,0.9962,-0.0970,0.0107,1.00
6.604691,0.9972,-0.0839,0.0091,1.00
6.637259,1.0036,-0.0560,-0.0041,1.01
6.653581,1.0111,-0.0518,-0.0033,1.01
6.674925,1.0064,-0.0523,0.0112,1.01
6.688463,0.9996,-0.0514,0.0173,1.00
6.703232,0.9948,-0.0527,0.0184,1.00
6.736766,0.9923,-0.0614,0.0086,0.99
6.756015,1.0011,-0.0651,0.0086,1.00
6.774168,1.0109,-0.0655,0.0144,1.01
6.786823,1.0125,-0.0658,0.0144,1.01
6.803512,1.0080,-0.0636,0.0142,1.01
